TaxonID	dc:source	ScientificName	HigherTaxonID	TaxonRank	TaxonomicStatus
leptogastrinae:tid:2846	http://leptogastrinae.lifedesks.org/pages/2846	Leptogaster vitripennis Schiner, 1866	leptogastrinae:tid:2584	species		405	b4ff2f57-5c76-4f5f-a7bd-d95a51910e43	
leptogastrinae:tid:2823	http://leptogastrinae.lifedesks.org/pages/2823	Leptogaster falloti Théobald, 1937	leptogastrinae:tid:2584	species		406	cbfdb348-d311-4b96-ab16-8d7e9c26c1e9	
leptogastrinae:tid:2822	http://leptogastrinae.lifedesks.org/pages/2822	Leptogaster simplex Bigot, 1879	leptogastrinae:tid:2584	species		407	55035401-0e12-456d-a911-92df8f610cb5	
leptogastrinae:tid:2804	http://leptogastrinae.lifedesks.org/pages/2804	Leptogaster unicolor (Doleschall, 1858)	leptogastrinae:tid:2584	species		408	8906e965-dfde-4465-8925-ea434fd9a6d3	
leptogastrinae:tid:2805	http://leptogastrinae.lifedesks.org/pages/2805	Leptogaster unihamata Hermann, 1917	leptogastrinae:tid:2584	species		409	a35c2576-7b9b-4615-9505-4987d55032c9	
leptogastrinae:tid:2806	http://leptogastrinae.lifedesks.org/pages/2806	Leptogaster upembana Janssens, 1954	leptogastrinae:tid:2584	species		410	14714f41-41d6-4439-b8e6-0501dd72257a	
leptogastrinae:tid:2807	http://leptogastrinae.lifedesks.org/pages/2807	Leptogaster urundiana Janssens, 1953	leptogastrinae:tid:2584	species		411	b27350bd-8d6e-4b64-95c6-9680212d9dfd	
leptogastrinae:tid:2803	http://leptogastrinae.lifedesks.org/pages/2803	Leptogaster turkmenica Paramonov, 1930	leptogastrinae:tid:2584	species		412	23ea08a1-8ee1-4a32-b22a-34d47ccf93e9	
leptogastrinae:tid:2802	http://leptogastrinae.lifedesks.org/pages/2802	Leptogaster truncata Theodor, 1980	leptogastrinae:tid:2584	species		413	e102a723-a745-492c-bbd4-cff48bcff256	
leptogastrinae:tid:2798	http://leptogastrinae.lifedesks.org/pages/2798	Leptogaster tomentosa Oldroyd, 1972	leptogastrinae:tid:2584	species		414	f70aae1b-5ca1-475f-b6aa-e5709336cba0	
leptogastrinae:tid:2799	http://leptogastrinae.lifedesks.org/pages/2799	Leptogaster tomentosa Theodor, 1980	leptogastrinae:tid:2584	species		415	72aa39b0-98fb-4d8f-8f88-efbe402f04be	
leptogastrinae:tid:2800	http://leptogastrinae.lifedesks.org/pages/2800	Leptogaster triungulata Williston, 1901	leptogastrinae:tid:2584	species		416	9007a520-1e27-40c4-9e69-5662f0cbaf5b	
leptogastrinae:tid:2801	http://leptogastrinae.lifedesks.org/pages/2801	Leptogaster tropica Curran, 1934	leptogastrinae:tid:2584	species		417	db376360-a65b-4538-8823-cdd4f4c638aa	
leptogastrinae:tid:2808	http://leptogastrinae.lifedesks.org/pages/2808	Leptogaster varipes Loew, 1862	leptogastrinae:tid:2584	species		418	d63d6f3c-054b-480f-9670-96bedfa3998b	
leptogastrinae:tid:2809	http://leptogastrinae.lifedesks.org/pages/2809	Leptogaster velutina Janssens, 1954	leptogastrinae:tid:2584	species		419	c37952e2-f62c-4950-8f20-9e3207f83c3f	
leptogastrinae:tid:2816	http://leptogastrinae.lifedesks.org/pages/2816	Leptogaster hsiai Shi, 1993	leptogastrinae:tid:2584	species		420	6f227d18-75fe-43dc-b34e-240aa8cdb95b	
leptogastrinae:tid:2817	http://leptogastrinae.lifedesks.org/pages/2817	Leptogaster humeralis Hsia, 1949	leptogastrinae:tid:2584	species		421	8e1fa1f2-0012-4260-a322-1fbafafe7ab8	
leptogastrinae:tid:2819	http://leptogastrinae.lifedesks.org/pages/2819	Leptogaster kurenzovi (Esipenko, 1969)	leptogastrinae:tid:2818		synonym	422	e5f8d95a-df3f-4bb5-848a-ea68b1d1861d
leptogastrinae:tid:2818	http://leptogastrinae.lifedesks.org/pages/2818	Leptogaster minimensis (Matsumura, 1916)	leptogastrinae:tid:2584	species		423	1a2b6ae1-5677-492c-ab51-1d0d5b4577f0	
leptogastrinae:tid:2821	http://leptogastrinae.lifedesks.org/pages/2821	Leptogaster nigricoxa Hsia, 1949	leptogastrinae:tid:2584	species		424	32497845-1678-4525-825b-73b233659fdc	
leptogastrinae:tid:2815	http://leptogastrinae.lifedesks.org/pages/2815	Leptogaster annuliventris Hsia, 1949	leptogastrinae:tid:2584	species		425	a1b6829a-62d4-4bdf-8d38-033a5d10404c	
leptogastrinae:tid:2831	http://leptogastrinae.lifedesks.org/pages/2831	Leptogaster fumipennis White, 1914	leptogastrinae:tid:2814		homonym	426	2524d205-920e-4939-8ae4-00e378dcf8f8
leptogastrinae:tid:2814	http://leptogastrinae.lifedesks.org/pages/2814	Leptogaster whitei Hardy, 1940	leptogastrinae:tid:2584	species		427	a14501a8-f54e-4f9f-86a9-d0d720e1a4d0	
leptogastrinae:tid:2810	http://leptogastrinae.lifedesks.org/pages/2810	Leptogaster vernalis White, 1914	leptogastrinae:tid:2584	species		428	3c58c907-d9db-4259-b687-e9fbce161632	
leptogastrinae:tid:2811	http://leptogastrinae.lifedesks.org/pages/2811	Leptogaster virgata Coquillett, 1904	leptogastrinae:tid:2584	species		429	d9de2b03-1bbc-4144-8a0a-e7274437782e	
leptogastrinae:tid:2812	http://leptogastrinae.lifedesks.org/pages/2812	Leptogaster vitripennis Schiner, 1867	leptogastrinae:tid:2584	species		430	e8dd152c-ea16-40ee-bca1-7b923e3bb72d	
leptogastrinae:tid:2813	http://leptogastrinae.lifedesks.org/pages/2813	Leptogaster vorax Curran, 1934	leptogastrinae:tid:2584	species		431	cb769abd-286d-4210-b347-b55b24ad55d1	
leptogastrinae:tid:2797	http://leptogastrinae.lifedesks.org/pages/2797	Leptogaster titana Carrera, 1958	leptogastrinae:tid:2584	species		432	815f3bbf-f682-46ea-9cb4-2b93652aade4	
leptogastrinae:tid:2590	http://leptogastrinae.lifedesks.org/pages/2590	Leptogaster setifer Frey, 1937	leptogastrinae:tid:2584	species		433	b7607df7-331e-42a5-bf8e-1c2682131aba	
leptogastrinae:tid:2632	http://leptogastrinae.lifedesks.org/pages/2632	Leptogaster candidata Séguy, 1930	leptogastrinae:tid:2584	species		434	4c127313-a612-4bf3-8f6d-51233763dbd4	
leptogastrinae:tid:2631	http://leptogastrinae.lifedesks.org/pages/2631	Leptogaster calvimacula Martin, 1964	leptogastrinae:tid:2584	species		435	bf8370e7-61ca-4c4d-9087-79932d893515	
leptogastrinae:tid:2630	http://leptogastrinae.lifedesks.org/pages/2630	Leptogaster californica Martin, 1957	leptogastrinae:tid:2584	species		436	2d14e46a-148a-4408-9298-253e64382003	
leptogastrinae:tid:2633	http://leptogastrinae.lifedesks.org/pages/2633	Leptogaster canuta Martin, 1964	leptogastrinae:tid:2584	species		437	98efe893-371f-4289-8b7f-3be586607fc8	
leptogastrinae:tid:2833	http://leptogastrinae.lifedesks.org/pages/2833	Leptogaster nitida (Macquart, 1838)	leptogastrinae:tid:2634		homonym	438	4657114b-0f12-423b-b3b0-74f9600f4d78
leptogastrinae:tid:2634	http://leptogastrinae.lifedesks.org/pages/2634	Leptogaster carolinensis Schiner, 1866	leptogastrinae:tid:2584	species		439	aeb7428f-a01d-4fea-a99b-3e784397193f	
leptogastrinae:tid:2636	http://leptogastrinae.lifedesks.org/pages/2636	Leptogaster cheriani Bromley, 1938	leptogastrinae:tid:2584	species		440	53eeb028-a456-498d-a81a-d19026d64829	
leptogastrinae:tid:2826	http://leptogastrinae.lifedesks.org/pages/2826	Leptogaster maculipennis Janssens, 1957	leptogastrinae:tid:2635		homonym	441	a6a2b958-df3d-4a91-8dda-f3e9ff7ad138
leptogastrinae:tid:2635	http://leptogastrinae.lifedesks.org/pages/2635	Leptogaster carotenoides Tomasovic, 1999	leptogastrinae:tid:2584	species		442	b433aa57-3036-4931-a79f-10486e6a9470	
leptogastrinae:tid:2629	http://leptogastrinae.lifedesks.org/pages/2629	Leptogaster calceata Engel, 1925	leptogastrinae:tid:2584	species		443	7f62461e-544b-42e8-9c9b-06b7c8afd7a3	
leptogastrinae:tid:2628	http://leptogastrinae.lifedesks.org/pages/2628	Leptogaster breviventris Theodor, 1980	leptogastrinae:tid:2584	species		444	d857173c-1c4a-4541-a7f9-27edca625be8	
leptogastrinae:tid:2623	http://leptogastrinae.lifedesks.org/pages/2623	Leptogaster bicolor (Macquart, 1848)	leptogastrinae:tid:2584	species		445	6c967e74-f77c-4d2d-b23b-a96cffb73801	
leptogastrinae:tid:2622	http://leptogastrinae.lifedesks.org/pages/2622	Leptogaster biannulata Martin, 1964	leptogastrinae:tid:2584	species		446	64d339f3-3781-497b-9ac7-b527c6cf6e5b	
leptogastrinae:tid:2624	http://leptogastrinae.lifedesks.org/pages/2624	Leptogaster bilobata Hermann, 1917	leptogastrinae:tid:2584	species		447	2783bf10-0ce4-49e6-bc1c-261514da103f	
leptogastrinae:tid:2625	http://leptogastrinae.lifedesks.org/pages/2625	Leptogaster bivittata Lehr, 1975	leptogastrinae:tid:2584	species		448	dbc954f8-ad19-44e4-8daa-61150dc3b649	
leptogastrinae:tid:2627	http://leptogastrinae.lifedesks.org/pages/2627	Leptogaster brevitarsis Hardy, 1935	leptogastrinae:tid:2584	species		449	ef4842a9-4113-43ce-baed-1197565a450b	
leptogastrinae:tid:2626	http://leptogastrinae.lifedesks.org/pages/2626	Leptogaster brevicornis Loew, 1872	leptogastrinae:tid:2584	species		450	faeb7df9-17ad-4fe4-8cb7-fba469d4d911	
leptogastrinae:tid:2637	http://leptogastrinae.lifedesks.org/pages/2637	Leptogaster cilipes Frey, 1937	leptogastrinae:tid:2584	species		451	f11946f6-0241-4d47-9bfa-a52f00239283	
leptogastrinae:tid:2638	http://leptogastrinae.lifedesks.org/pages/2638	Leptogaster cingulipes Walker, 1849	leptogastrinae:tid:2584	species		452	a366a264-5e03-45ee-b0e4-7b7db2374cf2	
leptogastrinae:tid:2651	http://leptogastrinae.lifedesks.org/pages/2651	Leptogaster curvivena Hsia, 1949	leptogastrinae:tid:2584	species		453	3462068f-c1f3-4ad3-979b-e469dec63e2d	
leptogastrinae:tid:2650	http://leptogastrinae.lifedesks.org/pages/2650	Leptogaster cultaventris Martin, 1957	leptogastrinae:tid:2584	species		454	a3d65816-b493-4f52-9dd0-afe67570c010	
leptogastrinae:tid:2649	http://leptogastrinae.lifedesks.org/pages/2649	Leptogaster crockeri Curran, 1936	leptogastrinae:tid:2584	species		455	c4b3e08f-268c-4b0d-9309-a1f5c2add730	
leptogastrinae:tid:2653	http://leptogastrinae.lifedesks.org/pages/2653	Leptogaster pedunculata Loew, 1847	leptogastrinae:tid:2652		synonym	456	4b41be51-6fea-459f-b51a-91b8886853ea
leptogastrinae:tid:2654	http://leptogastrinae.lifedesks.org/pages/2654	Leptogaster pachypygialis Engel, 1925	leptogastrinae:tid:2652		synonym	457	ec85a282-675d-46f1-9379-1ff9bb53a907
leptogastrinae:tid:2655	http://leptogastrinae.lifedesks.org/pages/2655	Leptogaster fusca Meigen, 1804	leptogastrinae:tid:2652		synonym	458	a520cf7b-7d3c-4954-821b-657e7d55308c
leptogastrinae:tid:2656	http://leptogastrinae.lifedesks.org/pages/2656	Leptogaster nigricornis Loew, 1847	leptogastrinae:tid:2652		synonym	459	1efd9a83-f7b1-432a-bae7-f616c6019cb5
leptogastrinae:tid:2657	http://leptogastrinae.lifedesks.org/pages/2657	Leptogaster dorsalis Dahlbohm, 1851	leptogastrinae:tid:2652		synonym	460	2ab4bea9-b0c5-47b0-9f5d-190b75a55691
leptogastrinae:tid:2652	http://leptogastrinae.lifedesks.org/pages/2652	Leptogaster cylindrica (De Geer, 1776)	leptogastrinae:tid:2584	species		461	4fd932dd-1d1e-45db-b2fd-b97cf4e12261	
leptogastrinae:tid:2659	http://leptogastrinae.lifedesks.org/pages/2659	Leptogaster cylindrica dalmatina (Engel, 1925)	leptogastrinae:tid:2584	species		462	f268c743-1b78-4f4c-aa38-133126c3c000	
leptogastrinae:tid:2661	http://leptogastrinae.lifedesks.org/pages/2661	Leptogaster cylindrica taurica Lehr, 1961	leptogastrinae:tid:2584	species		463	94752e54-2fe3-49fb-ac4c-8c05fa71b017	
leptogastrinae:tid:2660	http://leptogastrinae.lifedesks.org/pages/2660	Leptogaster cylindrica hispanica Meigen, 1838	leptogastrinae:tid:2584	species		464	eb2eb7e7-b770-46ca-8033-cfb3370e7afc	
leptogastrinae:tid:2648	http://leptogastrinae.lifedesks.org/pages/2648	Leptogaster crocea Williston, 1901	leptogastrinae:tid:2584	species		465	78e0b5dc-eb63-4781-8d70-d4819d2d8336	
leptogastrinae:tid:2646	http://leptogastrinae.lifedesks.org/pages/2646	Leptogaster hieroglyphica Janssens, 1954	leptogastrinae:tid:2645		synonym	466	fdcab6a8-7384-4e7a-9cf3-28a70e4fd99d
leptogastrinae:tid:2645	http://leptogastrinae.lifedesks.org/pages/2645	Leptogaster cressoni Bromley, 1942	leptogastrinae:tid:2584	species		467	9034f1fd-649c-40ad-90e1-b749ea477ef3	
leptogastrinae:tid:2640	http://leptogastrinae.lifedesks.org/pages/2640	Leptogaster collata Martin, 1964	leptogastrinae:tid:2584	species		468	ae5f0263-62f3-435e-97c3-f28e3c68f7ad	
leptogastrinae:tid:2639	http://leptogastrinae.lifedesks.org/pages/2639	Leptogaster clavistyla (Rondani, 1848)	leptogastrinae:tid:2584	species		469	cfc1df82-33d4-45fe-adf6-e79b15b7d790	
leptogastrinae:tid:2641	http://leptogastrinae.lifedesks.org/pages/2641	Leptogaster coloradensis James, 1937	leptogastrinae:tid:2584	species		470	5845d61d-2e16-4616-9b8d-05a9f51e8338	
leptogastrinae:tid:2741	http://leptogastrinae.lifedesks.org/pages/2741	Leptogaster munda Walker, 1860	leptogastrinae:tid:2584	species		471	3979d211-75d9-4891-bbf1-c54187a87e36	
leptogastrinae:tid:2644	http://leptogastrinae.lifedesks.org/pages/2644	Leptogaster crassipes Hsia, 1949	leptogastrinae:tid:2584	species		472	ad0c3286-5903-4b11-ad30-8faf13c8f06d	
leptogastrinae:tid:2643	http://leptogastrinae.lifedesks.org/pages/2643	Leptogaster coniata Oldroyd, 1960	leptogastrinae:tid:2584	species		473	cec4b383-f58f-4043-b213-b933c230a9df	
leptogastrinae:tid:2621	http://leptogastrinae.lifedesks.org/pages/2621	Leptogaster bengryi Farr, 1963	leptogastrinae:tid:2584	species		474	448c202d-412b-46e7-b08b-d456229c0cfc	
leptogastrinae:tid:2620	http://leptogastrinae.lifedesks.org/pages/2620	Leptogaster basilaris Coquillett, 1898	leptogastrinae:tid:2584	species		475	c96dbf60-0cf1-41d9-adac-09b69c004a2f	
leptogastrinae:tid:2598	http://leptogastrinae.lifedesks.org/pages/2598	Leptogaster albitarsis (Macquart, 1846)	leptogastrinae:tid:2584	species		476	3a1f5148-89b0-45c6-be5a-70d2956d21df	
leptogastrinae:tid:2597	http://leptogastrinae.lifedesks.org/pages/2597	Leptogaster albimana Walker, 1858	leptogastrinae:tid:2584	species		477	a6acba5b-7e0b-45e6-9105-97e8550a39f1	
leptogastrinae:tid:2596	http://leptogastrinae.lifedesks.org/pages/2596	Leptogaster aganniphe Janssens, 1957	leptogastrinae:tid:2584	species		478	4f3e7357-4875-4204-9423-cdb627b4dfaa	
leptogastrinae:tid:2599	http://leptogastrinae.lifedesks.org/pages/2599	Leptogaster altacola Martin, 1957	leptogastrinae:tid:2584	species		479	9ef2ef08-0896-44fa-92d2-16febcbac0da	
leptogastrinae:tid:2600	http://leptogastrinae.lifedesks.org/pages/2600	Leptogaster angustilineola Martin, 1964	leptogastrinae:tid:2584	species		480	be6f21a7-cb18-4a32-b14e-7765ab462314	
leptogastrinae:tid:2602	http://leptogastrinae.lifedesks.org/pages/2602	Leptogaster antennalis Janssens, 1954	leptogastrinae:tid:2584	species		481	c9c656f9-05f9-4ba8-9e1a-3a3d0e5d2101	
leptogastrinae:tid:2601	http://leptogastrinae.lifedesks.org/pages/2601	Leptogaster annulipes Walker, 1855	leptogastrinae:tid:2584	species		482	baa90500-28db-48e2-8e9c-9aa8e626678d	
leptogastrinae:tid:2595	http://leptogastrinae.lifedesks.org/pages/2595	Leptogaster affinis Lehr, 1972	leptogastrinae:tid:2584	species		483	b327d15a-d544-4232-85dd-14aa0b36d67d	
leptogastrinae:tid:2594	http://leptogastrinae.lifedesks.org/pages/2594	Leptogaster aestiva White, 1914	leptogastrinae:tid:2584	species		484	121fe7aa-28ad-4771-b42a-cefd87c2b462	
leptogastrinae:tid:2588	http://leptogastrinae.lifedesks.org/pages/2588	Leptogaster trifida (Hsia, 1949)	leptogastrinae:tid:2584	species		485	46f77551-117a-4b7e-8842-5828d7ef9433	
leptogastrinae:tid:2587	http://leptogastrinae.lifedesks.org/pages/2587	Leptogaster rufescens (Frey, 1937)	leptogastrinae:tid:2584	species		486	f5b0e445-7f30-4ba1-964c-439be979caef	
leptogastrinae:tid:2589	http://leptogastrinae.lifedesks.org/pages/2589	Leptogaster schoutedeni Janssens, 1954	leptogastrinae:tid:2584	species		487	6961c074-22d3-4b6d-a328-66c48dba4b37	
leptogastrinae:tid:2591	http://leptogastrinae.lifedesks.org/pages/2591	Leptogaster abdominalis Hsia, 1949	leptogastrinae:tid:2584	species		488	6be001e3-5b39-42f5-901d-87b1948e0d04	
leptogastrinae:tid:2593	http://leptogastrinae.lifedesks.org/pages/2593	Leptogaster aegra Martin, 1957	leptogastrinae:tid:2584	species		489	cd6f0a60-babf-4794-a4c7-5cbeca97ba19	
leptogastrinae:tid:2592	http://leptogastrinae.lifedesks.org/pages/2592	Leptogaster acanthozona Janssens, 1954	leptogastrinae:tid:2584	species		490	0e3b2a8f-27f7-43b4-990f-d0768051ad87	
leptogastrinae:tid:2603	http://leptogastrinae.lifedesks.org/pages/2603	Leptogaster antenorea (Lioy, 1864)	leptogastrinae:tid:2584	species		491	41c95201-69f3-4510-bfba-23201b1fc309	
leptogastrinae:tid:2604	http://leptogastrinae.lifedesks.org/pages/2604	Leptogaster antipoda Bigot, 1879	leptogastrinae:tid:2584	species		492	f2283408-ed80-4c01-b8ab-aed52601e2cd	
leptogastrinae:tid:2615	http://leptogastrinae.lifedesks.org/pages/2615	Leptogaster australis Ricardo, 1912	leptogastrinae:tid:2584	species		493	69e80317-5698-4b70-813a-33f01c257b14	
leptogastrinae:tid:2614	http://leptogastrinae.lifedesks.org/pages/2614	Leptogaster auripulverella Séguy, 1934	leptogastrinae:tid:2584	species		494	6ea510e8-7a42-4112-b952-1d76903dcf85	
leptogastrinae:tid:2613	http://leptogastrinae.lifedesks.org/pages/2613	Leptogaster augusta Hsia, 1949	leptogastrinae:tid:2584	species		495	48d6ae27-11a9-4b0b-a74e-a2eebb253172	
leptogastrinae:tid:2616	http://leptogastrinae.lifedesks.org/pages/2616	Leptogaster autumnalis White, 1917	leptogastrinae:tid:2584	species		496	f472673a-3d7a-4e01-9d6f-f304285b1e4e	
leptogastrinae:tid:2617	http://leptogastrinae.lifedesks.org/pages/2617	Leptogaster bahamiensis Scarbrough, 1996	leptogastrinae:tid:2584	species		497	7b51c272-129d-4e39-b6bc-c244679af1d5	
leptogastrinae:tid:2619	http://leptogastrinae.lifedesks.org/pages/2619	Leptogaster basalis Walker, 1855	leptogastrinae:tid:2584	species		498	55fb4d1b-eea9-4aff-88cf-5693ff8187be	
leptogastrinae:tid:2618	http://leptogastrinae.lifedesks.org/pages/2618	Leptogaster bancrofti Ricardo, 1912	leptogastrinae:tid:2584	species		499	f1acd8b6-bafe-42e6-97a7-aa99c3c2ab96	
leptogastrinae:tid:2612	http://leptogastrinae.lifedesks.org/pages/2612	Leptogaster atridorsalis Back, 1909	leptogastrinae:tid:2584	species		500	5731a2ed-3dd3-48ad-972e-c8a405b53d14	
leptogastrinae:tid:2611	http://leptogastrinae.lifedesks.org/pages/2611	Leptogaster armeniaca Paramonov, 1930	leptogastrinae:tid:2584	species		501	91c841ee-d946-46ec-993f-6bdceab0b7e4	
leptogastrinae:tid:2606	http://leptogastrinae.lifedesks.org/pages/2606	Leptogaster apicalis Enderlein, 1914	leptogastrinae:tid:2584	species		502	d109bb28-9d08-4fdb-a3f2-413070f6bf54	
leptogastrinae:tid:2605	http://leptogastrinae.lifedesks.org/pages/2605	Leptogaster antiquaria Martin, 1964	leptogastrinae:tid:2584	species		503	1ff02a33-9b18-4cc6-9af5-f5e58eeaecbb	
leptogastrinae:tid:2607	http://leptogastrinae.lifedesks.org/pages/2607	Leptogaster appendiculata Hermann, 1917	leptogastrinae:tid:2584	species		504	66aaae59-1c76-4999-8c13-c6ead41cb008	
leptogastrinae:tid:2608	http://leptogastrinae.lifedesks.org/pages/2608	Leptogaster arborcola Martin, 1957	leptogastrinae:tid:2584	species		505	db24a2a8-5969-4c1c-9097-2349ce0488b7	
leptogastrinae:tid:2610	http://leptogastrinae.lifedesks.org/pages/2610	Leptogaster arida Cole in Cole & Lovett, 1919	leptogastrinae:tid:2584	species		506	b70caff3-bf26-4259-9448-118f34a01da7	
leptogastrinae:tid:2609	http://leptogastrinae.lifedesks.org/pages/2609	Leptogaster arenicola James, 1937	leptogastrinae:tid:2584	species		507	0d2d6f06-673f-41a0-ba16-e0e37506f4c0	
leptogastrinae:tid:2662	http://leptogastrinae.lifedesks.org/pages/2662	Leptogaster cylindrica tesquorum Lehr, 1961	leptogastrinae:tid:2584	species		508	bbb9c7dd-c912-4b8d-8ba6-e15252ffedb0	
leptogastrinae:tid:2642	http://leptogastrinae.lifedesks.org/pages/2642	Leptogaster concinnata Williston, 1901	leptogastrinae:tid:2584	species		509	6eade0b6-61ec-4c5b-b6be-fc1d54356d31	
leptogastrinae:tid:2733	http://leptogastrinae.lifedesks.org/pages/2733	Leptogaster melanomystax Janssens, 1954	leptogastrinae:tid:2584	species		510	96a30648-fcd6-4ded-a4e3-15750edbff11	
leptogastrinae:tid:2713	http://leptogastrinae.lifedesks.org/pages/2713	Leptogaster keiseri Martin, 1964	leptogastrinae:tid:2584	species		511	77a31ca6-8b3c-427a-978b-18728cb98746	
leptogastrinae:tid:2714	http://leptogastrinae.lifedesks.org/pages/2714	Leptogaster krada Oldroyd, 1960	leptogastrinae:tid:2584	species		512	db8857ef-11a2-4fc0-adb9-e18cef8c0254	
leptogastrinae:tid:2663	http://leptogastrinae.lifedesks.org/pages/2663	Leptogaster dasyphlebia Martin, 1964	leptogastrinae:tid:2584	species		513	683c930e-b86a-45fc-98fd-a10f64c4b674	
leptogastrinae:tid:2732	http://leptogastrinae.lifedesks.org/pages/2732	Leptogaster medicesta Martin, 1964	leptogastrinae:tid:2584	species		514	8defee5b-734b-4165-85da-a9d3d76b4456	
leptogastrinae:tid:2730	http://leptogastrinae.lifedesks.org/pages/2730	Leptogaster martini Farr, 1963	leptogastrinae:tid:2584	species		515	c89a3e13-d13e-48d1-ae03-ba217f0b8419	
leptogastrinae:tid:2731	http://leptogastrinae.lifedesks.org/pages/2731	Leptogaster masaica Lindner, 1955	leptogastrinae:tid:2584	species		516	b6aa0c3b-f0af-4611-8537-ea056e98adb4	
leptogastrinae:tid:2715	http://leptogastrinae.lifedesks.org/pages/2715	Leptogaster lambertoni Bromley, 1942	leptogastrinae:tid:2584	species		517	72bf49ea-7588-441c-9052-439019d0afd3	
leptogastrinae:tid:2716	http://leptogastrinae.lifedesks.org/pages/2716	Leptogaster lanata Martin, 1957	leptogastrinae:tid:2584	species		518	85eb4641-b8fe-4d6f-b4e9-97c19628c69b	
leptogastrinae:tid:2720	http://leptogastrinae.lifedesks.org/pages/2720	Leptogaster linearis Becker, 1906	leptogastrinae:tid:2584	species		519	696d60ce-3660-49d1-9bfc-2d5705f31e8c	
leptogastrinae:tid:2721	http://leptogastrinae.lifedesks.org/pages/2721	Leptogaster lineata Scarbrough, 1996	leptogastrinae:tid:2584	species		520	d3eb582d-c906-4afc-b5ac-c7f254ab0247	
leptogastrinae:tid:2719	http://leptogastrinae.lifedesks.org/pages/2719	Leptogaster lerneri Curran, 1953	leptogastrinae:tid:2584	species		521	21f3a69a-a7a2-4beb-b68c-87d488cd9ce6	
leptogastrinae:tid:2724	http://leptogastrinae.lifedesks.org/pages/2724	Leptogaster longifurcata Meijere, 1914	leptogastrinae:tid:2584	species		522	b039a6d3-b140-4cb3-9490-9bad16780135	
leptogastrinae:tid:2717	http://leptogastrinae.lifedesks.org/pages/2717	Leptogaster laoshanensis Hsia, 1949	leptogastrinae:tid:2584	species		523	136548d6-fc49-4ec2-9218-bc0e6c4c745f	
leptogastrinae:tid:2718	http://leptogastrinae.lifedesks.org/pages/2718	Leptogaster latestriata Becker, 1906	leptogastrinae:tid:2584	species		524	edb93649-b4a9-4b4d-ac68-3b8077d78dd7	
leptogastrinae:tid:2729	http://leptogastrinae.lifedesks.org/pages/2729	Leptogaster maculipennis Hsia, 1949	leptogastrinae:tid:2584	species		525	1e06156e-2e1e-4528-b327-99314fa47f35	
leptogastrinae:tid:2728	http://leptogastrinae.lifedesks.org/pages/2728	Leptogaster macilenta Wulp, 1872	leptogastrinae:tid:2584	species		526	82169885-f429-4cbc-ad23-9ba15661543f	
leptogastrinae:tid:2706	http://leptogastrinae.lifedesks.org/pages/2706	Leptogaster ochracea Schiner, 1867	leptogastrinae:tid:2705		synonym	527	589dd258-95d8-4f3f-aa7b-4eda213cf60c
leptogastrinae:tid:2705	http://leptogastrinae.lifedesks.org/pages/2705	Leptogaster incisuralis Loew, 1862	leptogastrinae:tid:2584	species		528	e16e9b84-777f-400c-8715-ae08fa39bb5f	
leptogastrinae:tid:2704	http://leptogastrinae.lifedesks.org/pages/2704	Leptogaster hyacinthina Scarbrough, 1996	leptogastrinae:tid:2584	species		529	34f4ea8d-824a-4ccc-9563-b510c4743206	
leptogastrinae:tid:2725	http://leptogastrinae.lifedesks.org/pages/2725	Leptogaster longitibialis Efflatoun, 1937	leptogastrinae:tid:2584	species		530	6078209e-3c78-4d32-bd13-da15a44fadcc	
leptogastrinae:tid:2708	http://leptogastrinae.lifedesks.org/pages/2708	Leptogaster intima Williston, 1901	leptogastrinae:tid:2584	species		531	828091f5-aef8-454c-a764-ce495d78e1c4	
leptogastrinae:tid:2709	http://leptogastrinae.lifedesks.org/pages/2709	Leptogaster jamaicensis Farr, 1963	leptogastrinae:tid:2584	species		532	30324d63-f8b5-4bff-97e8-0c13a755d3f5	
leptogastrinae:tid:2847	http://leptogastrinae.lifedesks.org/pages/2847	Leptogaster kamerlocheri Schiner, 1866	leptogastrinae:tid:2711		homonym	533	e6846ecf-d3a0-4f1e-8a84-e5304cdf2e16
leptogastrinae:tid:2711	http://leptogastrinae.lifedesks.org/pages/2711	Leptogaster kamerlacheri Schiner, 1867	leptogastrinae:tid:2584	species		534	6d165e4f-1028-4924-ab07-d58483c6c841	
leptogastrinae:tid:2710	http://leptogastrinae.lifedesks.org/pages/2710	Leptogaster judaica Janssens, 1969	leptogastrinae:tid:2584	species		535	ffdc1b0f-8803-4a2d-a655-42771c7e1b24	
leptogastrinae:tid:2726	http://leptogastrinae.lifedesks.org/pages/2726	Leptogaster ludens Curran, 1927	leptogastrinae:tid:2584	species		536	bc07cfa1-53c2-4bbc-be68-fff58543828d	
leptogastrinae:tid:2703	http://leptogastrinae.lifedesks.org/pages/2703	Leptogaster hopehensis Hsia, 1949	leptogastrinae:tid:2584	species		537	fe96c8a6-6f01-4471-834c-6df620d76889	
leptogastrinae:tid:2698	http://leptogastrinae.lifedesks.org/pages/2698	Leptogaster helvola Loew, 1871	leptogastrinae:tid:2584	species		538	f871bb74-7d1c-4b4c-af74-ede27fa05c54	
leptogastrinae:tid:2727	http://leptogastrinae.lifedesks.org/pages/2727	Leptogaster macedo Janssens, 1959	leptogastrinae:tid:2584	species		539	5f48d57c-9ccd-4940-aee4-0aeed62071b6	
